transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi
TRX2067734,2020-05-30,35955,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Antonio Noble,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.1
TRX6493890,2021-05-26,50288,Kimia Farma - Apotek,Ternate,Maluku Utara,4.4,Scott Stone,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.2
TRX1386498,2023-06-29,98300,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Derek Scott,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,3.5
TRX4754256,2020-04-08,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,Frank Stanley,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.5
TRX4624591,2023-11-03,72440,Kimia Farma - Apotek,Banda Aceh,Aceh,4.3,Robert Hughes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,3.4
TRX1508864,2020-08-11,52192,Kimia Farma - Apotek,Karawang,Jawa Barat,4.2,Timothy Dunn DVM,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.6
TRX5630393,2022-04-04,25572,Kimia Farma - Apotek,Bontang,Kalimantan Timur,3.9,Elizabeth Flores,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,3.1
TRX2145218,2022-02-27,60936,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Steven Snyder,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.1
TRX3102141,2022-03-14,92899,Kimia Farma - Apotek,Dumai,Riau,4.7,Daniel Gonzales,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.6
TRX3263606,2022-04-13,45962,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.4,Kelly Wilson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,5
TRX1931842,2022-02-22,20505,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.5,Anthony Browning,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,3.3
TRX5019743,2022-11-08,97507,Kimia Farma - Apotek,Pekanbaru,Riau,4.1,Jason Wright,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.8
TRX5348729,2021-03-27,77512,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.5,Gina Harrison,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.4
TRX2466528,2022-04-21,60888,Kimia Farma - Apotek,Bekasi,Jawa Barat,4.1,Stacy Young,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,3.3
TRX5257694,2022-03-10,39499,Kimia Farma - Apotek,Denpasar,Bali,4.5,Amanda Perez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.1
TRX5522837,2022-08-20,92261,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Eric Scott,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4
TRX9550024,2022-05-22,95971,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.2,Angelica Jordan,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.14,0.1,2097.06,209.70600000000002,4.5
TRX3930658,2020-05-10,92582,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,John Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.5
TRX6244916,2023-05-13,92115,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5,Adrienne King,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.5
TRX1652913,2023-07-07,94743,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9,David Holmes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.1
TRX7424848,2020-07-28,98560,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.9,Amanda Grant,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.9
TRX6370807,2021-11-30,21909,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.9,Alison Nguyen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.1
TRX9003938,2022-12-01,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Michael Hartman,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.2
TRX2468539,2020-12-08,72693,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.7,Robert Butler,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.6
TRX9785597,2020-11-15,42307,Kimia Farma - Apotek,Dumai,Riau,4.6,David Garza,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX8369733,2022-11-06,28401,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9,Richard Gray,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.1
TRX2179437,2020-11-21,22797,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2,James Taylor,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.5
TRX7208512,2021-06-12,61764,Kimia Farma - Apotek,Kupang,Nusa Tenggara Timur,4.7,Christopher Day,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.8
TRX3273401,2021-04-22,13089,Kimia Farma - Apotek,Subang,Jawa Barat,4.1,Joseph Martin,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.2
TRX9822921,2020-08-29,16596,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.1,Monique Rangel,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3
TRX3056813,2022-11-18,40313,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.8,Mark Willis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.8
TRX1022902,2021-11-24,21171,Kimia Farma - Apotek,Indramayu,Jawa Barat,4,Barbara Murray,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX2550122,2023-12-09,65138,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Kelly Fletcher,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX4611420,2023-09-04,91503,Kimia Farma - Apotek,Solok,Sumatera Barat,4.1,Randall Gallagher,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX8435447,2023-12-02,17863,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.7,Rachel Harris,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX1573383,2020-10-08,30203,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8,Curtis Ramos,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.2
TRX6014364,2023-04-03,19429,Kimia Farma - Apotek,Jambi,Jambi,4.4,Jessica Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.1
TRX9406457,2023-01-07,81487,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.8,Amy Lindsey,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.9
TRX2879290,2021-03-17,28114,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.8,Ms. Stacey Bond MD,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.2
TRX6062733,2020-01-16,53959,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Jorge Mack,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX2254567,2023-12-29,16596,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.1,Amber Anderson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3
TRX9122720,2020-02-20,53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Sydney Andrews,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.3
TRX9725545,2021-11-24,21410,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2,Sarah Keller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX2560577,2023-04-19,44632,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.5,Diamond Lane,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.8
TRX9497876,2020-06-25,69471,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.8,Jo Dean,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX8997911,2022-05-13,41261,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.6,Kenneth Lee,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX4173979,2022-09-04,24277,Kimia Farma - Apotek,Lhokseumawe,Aceh,4.2,Philip Byrd,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX6605719,2020-01-20,62707,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5,Kristen Dalton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.9
TRX7909945,2023-05-10,21909,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.9,Michael Hughes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.2
TRX6250353,2022-02-27,34489,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Erin Hernandez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.9
TRX4711462,2021-01-04,67373,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Dawn Thompson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX4862927,2023-03-17,44604,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2,Jonathan Arnold,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3
TRX6090280,2021-10-11,21909,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.9,Nathaniel Hampton,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX8270017,2023-04-22,12802,Kimia Farma - Apotek,Garut,Jawa Barat,4.1,James Henderson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX3648391,2022-04-16,43007,Kimia Farma - Apotek,Ciamis,Jawa Barat,4,Kimberly Clark,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX1805355,2021-12-05,82564,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.2,Robert Savage,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.6
TRX6961146,2022-06-20,85716,Kimia Farma - Apotek,Malang,Jawa Timur,5,Brooke Bass,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX6793667,2022-04-30,14798,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4,Jessica Thomas,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX7112770,2023-05-15,49606,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.6,Karen Fitzgerald,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.8
TRX9799516,2021-08-11,25432,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.2,Laura Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.1
TRX6403480,2023-04-17,58354,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.2,Marcus Carey,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,5
TRX5734357,2022-03-31,98345,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7,Brenda Wolfe,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.4
TRX7892104,2020-07-04,31747,Kimia Farma - Apotek,Langsa,Aceh,4.5,Jose Caldwell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.4
TRX4207750,2023-02-25,98581,Kimia Farma - Apotek,Subang,Jawa Barat,4.5,Megan Ashley,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX5632923,2023-06-02,34829,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,4.5,Amy Hayden,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.2
TRX3162683,2020-10-06,98041,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.5,Julie Bartlett,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.8
TRX7928896,2022-11-11,80387,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.9,Leslie Mcfarland,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.6
TRX2915158,2021-05-21,82202,Kimia Farma - Apotek,Jambi,Jambi,4.1,Jonathan Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.6
TRX2842671,2021-01-12,14756,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.3,Ashley Lawrence,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX9072285,2020-01-10,40699,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.1,Dustin Snow,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.3
TRX7693867,2021-03-04,36671,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9,Gregory Potter,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.5
TRX4957995,2022-08-05,13307,Kimia Farma - Apotek,Jambi,Jambi,4.7,James Giles,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.6
TRX1511838,2023-09-22,92755,Kimia Farma - Apotek,Bekasi,Jawa Barat,5,Laura Torres,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX1710246,2020-01-04,24294,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.9,Kyle Mendoza,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.5
TRX3845724,2023-05-17,61804,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.4,Rebecca Garcia,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.9
TRX3088121,2022-01-19,94743,Kimia Farma - Apotek,Semarang,Jawa Tengah,3.9,Melissa Williams,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX5860032,2021-07-14,31305,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2,Jessica Weaver,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3
TRX4748450,2020-05-25,16158,Kimia Farma - Apotek,Subang,Jawa Barat,5,Jermaine Walsh,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX6421457,2020-06-30,50780,Kimia Farma - Apotek,Bitung,Sulawesi Utara,4.8,Michael Mathis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.6
TRX2361888,2021-05-14,73569,Kimia Farma - Apotek,Madiun,Jawa Timur,4.4,Steven Beck,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX6128442,2021-12-31,13345,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.8,Adam White,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.8
TRX9344210,2023-10-21,64080,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.1,Teresa Wolfe,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX2926566,2020-11-23,55000,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4,Douglas Powell,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.9
TRX7489586,2022-08-03,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Emily Gilbert,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.6
TRX8359445,2022-12-19,67921,Kimia Farma - Apotek,Ternate,Maluku Utara,5,Christopher Duran,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX1106603,2020-12-19,30640,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3,Leslie Lewis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.8
TRX6616890,2021-07-07,52020,Kimia Farma - Apotek,Banda Aceh,Aceh,4.4,Christina Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX7230714,2021-08-27,83357,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.2,William French,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX4766148,2023-12-26,81008,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.8,Harold Williamson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.3
TRX8841317,2020-07-29,87281,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4,Christine Hodges,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.1
TRX4347749,2021-08-29,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Nicholas Benjamin,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.7
TRX2854189,2023-02-04,45072,Kimia Farma - Apotek,Surabaya,Jawa Timur,4.7,Christopher Garza,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.7
TRX9282423,2023-04-29,40313,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.8,Ms. Sandra Cook,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.8
TRX7158378,2020-09-20,18306,Kimia Farma - Apotek,Manado,Sulawesi Utara,5,Kevin Cooper,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX4323620,2021-07-16,41750,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Amanda Briggs,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.5
TRX9123912,2021-04-15,92582,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,Emily Santos,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX3738597,2020-05-09,41343,Kimia Farma - Apotek,Semarang,Jawa Tengah,4,Jose Thompson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX5917547,2022-03-21,76351,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.4,Wayne Villarreal,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.8
TRX5198309,2021-05-31,34030,Kimia Farma - Apotek,Solok,Sumatera Barat,4.2,John Clark,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4
TRX1571841,2023-06-13,56877,Kimia Farma - Apotek,Subang,Jawa Barat,4.9,Jenna Le,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX4582088,2023-04-11,72693,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.7,Joseph Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.7
TRX8508932,2023-11-28,49438,Kimia Farma - Apotek,Ternate,Maluku Utara,4.9,Erin Hunter,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.9
TRX4839994,2022-10-19,12027,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Courtney King,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.2
TRX1278016,2022-01-15,25624,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.3,Beverly Gonzales,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.6
TRX6832130,2021-04-23,50270,Kimia Farma - Apotek,Madiun,Jawa Timur,4.5,Donald Smith,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3
TRX4956766,2023-08-04,58928,Kimia Farma - Apotek,Solok,Sumatera Barat,4,Kristina Phelps,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.4
TRX2091519,2020-03-13,47547,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.5,Barbara Miller,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.9
TRX8004382,2023-07-27,60936,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Andrew Duffy,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.3
TRX9161812,2022-06-05,26025,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.8,Brianna Cohen,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.9
TRX7953394,2021-07-25,98907,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.6,Kathryn Dixon,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.4
TRX5378386,2023-08-05,72693,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.7,Robert Alexander,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,5
TRX9159903,2022-03-06,99697,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Charles Robinson,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.3
TRX8202321,2022-12-31,53257,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.7,Matthew Salazar,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,3.7
TRX6850160,2022-05-14,52680,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,4.3,Tracy Oneill,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.2
TRX8120421,2020-10-22,73158,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.7,Megan Holmes,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.13,0.1,2097.27,209.727,4.4
TRX4016045,2022-10-18,35019,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,5,Gregory Brown,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,4.4
TRX2364614,2021-03-15,22086,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.2,Sandra Davis,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,4.9
TRX8158125,2020-05-05,14469,Kimia Farma - Apotek,Purwokerto,Jawa Tengah,5,Robin White,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,4.4
TRX5478052,2023-04-19,57562,Kimia Farma - Apotek,Probolinggo,Jawa Timur,5,Denise Martinez,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,3.8
TRX1100882,2020-06-03,17437,Kimia Farma - Apotek,Karawang,Jawa Barat,4.2,Donna Everett,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,4.8
TRX5408639,2021-06-18,12333,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.6,Ethan Rose,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",2100,0.12,0.1,2097.48,209.74800000000002,3.4
